,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical,zone,time
1782,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 06:00:00
342,38.0,11,3.4545454545454546,45.0,11,4.090909090909091,40.0,11,3.636363636363636,75.0,11,6.8181818181818175,2.0,4,0.5,0.0,0,0.0,Northwest,2020-04-10 06:00:00
2142,23.0,3,7.666666666666668,18.0,3,6.0,14.0,3,4.666666666666667,18.0,3,6.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 06:00:00
462,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 06:00:00
222,4.0,3,1.3333333333333333,8.0,3,2.6666666666666665,20.0,3,6.666666666666668,18.0,3,6.0,0.0,0,0.0,22.0,3,7.333333333333332,Palace Hills,2020-04-10 06:00:00
1542,7.0,3,2.333333333333333,10.0,3,3.333333333333333,7.0,3,2.333333333333333,10.0,3,3.333333333333333,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 06:00:00
582,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 06:00:00
1062,50.0,10,5.0,74.0,10,7.4,62.0,10,6.2,62.0,10,6.2,8.0,4,2.0,0.0,0,0.0,Scenic Vista,2020-04-10 06:00:00
2022,26.0,6,4.333333333333333,16.0,6,2.6666666666666665,28.0,6,4.666666666666667,32.0,6,5.333333333333333,0.0,0,0.0,32.0,6,5.333333333333333,Southton,2020-04-10 06:00:00
702,1.0,1,1.0,10.0,1,10.0,4.0,1,4.0,1.0,1,1.0,0.0,0,0.0,4.0,1,4.0,Southwest,2020-04-10 06:00:00
1422,13.0,2,6.5,13.0,2,6.5,13.0,2,6.5,1.0,2,0.5,0.0,0,0.0,17.0,2,8.5,Terrapin Springs,2020-04-10 06:00:00
2382,22.0,3,7.333333333333332,17.0,3,5.666666666666668,13.0,3,4.333333333333333,8.0,3,2.6666666666666665,0.0,1,0.0,0.0,0,0.0,West Parton,2020-04-10 06:00:00
1902,120.0,17,7.0588235294117645,121.0,17,7.117647058823528,103.0,17,6.0588235294117645,92.0,17,5.411764705882354,2.0,4,0.5,0.0,0,0.0,Weston,2020-04-10 06:00:00
942,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 06:00:00
1183,73.0,13,5.615384615384616,49.0,13,3.7692307692307687,62.0,13,4.769230769230768,91.0,13,7.0,4.0,8,0.5,72.0,13,5.538461538461538,Broadview,2020-04-10 07:00:00
1303,8.0,1,8.0,8.0,1,8.0,0.0,1,0.0,9.0,1,9.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 07:00:00
1663,17.0,4,4.25,19.0,4,4.75,21.0,4,5.25,31.0,4,7.75,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-10 07:00:00
823,73.0,13,5.615384615384616,69.0,13,5.307692307692308,69.0,13,5.307692307692308,98.0,13,7.538461538461537,2.0,2,1.0,77.0,13,5.9230769230769225,Downtown,2020-04-10 07:00:00
2263,29.0,5,5.8,25.0,5,5.0,26.0,5,5.2,33.0,5,6.6,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 07:00:00
1783,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 07:00:00
343,42.0,8,5.25,41.0,8,5.125,49.0,8,6.125,57.0,8,7.125,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-10 07:00:00
2143,6.0,1,6.0,2.0,1,2.0,10.0,1,10.0,4.0,1,4.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 07:00:00
463,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 07:00:00
223,17.0,3,5.666666666666668,15.0,3,5.0,9.0,3,3.0,25.0,3,8.333333333333334,0.0,0,0.0,9.0,3,3.0,Palace Hills,2020-04-10 07:00:00
1543,22.0,3,7.333333333333332,14.0,3,4.666666666666667,21.0,3,7.0,7.0,3,2.333333333333333,1.0,1,1.0,0.0,0,0.0,Peppermill,2020-04-10 07:00:00
583,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 07:00:00
1063,96.0,18,5.333333333333333,111.0,18,6.166666666666668,113.0,18,6.277777777777778,87.0,18,4.833333333333333,3.0,5,0.6,0.0,0,0.0,Scenic Vista,2020-04-10 07:00:00
2023,15.0,4,3.75,19.0,4,4.75,22.0,4,5.5,22.0,4,5.5,0.0,0,0.0,19.0,4,4.75,Southton,2020-04-10 07:00:00
703,6.0,2,3.0,18.0,2,9.0,7.0,2,3.5,6.0,2,3.0,0.0,0,0.0,12.0,2,6.0,Southwest,2020-04-10 07:00:00
1423,13.0,3,4.333333333333333,22.0,3,7.333333333333332,21.0,3,7.0,28.0,3,9.333333333333334,0.0,0,0.0,14.0,3,4.666666666666667,Terrapin Springs,2020-04-10 07:00:00
2383,7.0,1,7.0,4.0,1,4.0,8.0,1,8.0,7.0,1,7.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 07:00:00
1903,39.0,7,5.571428571428571,26.0,7,3.7142857142857135,49.0,7,7.0,30.0,7,4.285714285714286,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-10 07:00:00
943,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 07:00:00
1184,52.0,9,5.777777777777778,60.0,9,6.666666666666668,61.0,9,6.777777777777778,44.0,9,4.888888888888889,1.0,1,1.0,48.0,9,5.333333333333333,Broadview,2020-04-10 08:00:00
1304,26.0,4,6.5,31.0,4,7.75,16.0,4,4.0,24.0,4,6.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 08:00:00
1664,17.0,2,8.5,13.0,2,6.5,13.0,2,6.5,3.0,2,1.5,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-10 08:00:00
824,41.0,10,4.1,63.0,10,6.3,55.0,10,5.5,57.0,10,5.7,1.0,1,1.0,60.0,10,6.0,Downtown,2020-04-10 08:00:00
2264,31.0,6,5.166666666666667,30.0,6,5.0,27.0,6,4.5,34.0,6,5.666666666666668,1.0,1,1.0,6.0,1,6.0,East Parton,2020-04-10 08:00:00
1784,75.0,14,5.357142857142857,78.0,14,5.571428571428571,94.0,14,6.7142857142857135,91.0,14,6.5,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 08:00:00
344,40.0,7,5.7142857142857135,38.0,7,5.428571428571429,42.0,7,6.0,41.0,7,5.857142857142858,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-10 08:00:00
2144,19.0,4,4.75,23.0,4,5.75,23.0,4,5.75,28.0,4,7.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-10 08:00:00
464,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 08:00:00
224,17.0,5,3.4,17.0,5,3.4,19.0,5,3.8,25.0,5,5.0,0.0,0,0.0,33.0,5,6.6,Palace Hills,2020-04-10 08:00:00
1544,25.0,5,5.0,20.0,5,4.0,32.0,5,6.4,12.0,5,2.4,1.0,2,0.5,0.0,0,0.0,Peppermill,2020-04-10 08:00:00
584,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 08:00:00
1064,42.0,7,6.0,49.0,7,7.0,20.0,7,2.8571428571428568,49.0,7,7.0,3.0,3,1.0,0.0,0,0.0,Scenic Vista,2020-04-10 08:00:00
2024,60.0,8,7.5,59.0,8,7.375,29.0,8,3.625,48.0,8,6.0,2.0,2,1.0,39.0,8,4.875,Southton,2020-04-10 08:00:00
704,31.0,7,4.428571428571429,24.0,7,3.4285714285714284,34.0,7,4.857142857142857,40.0,7,5.7142857142857135,3.0,4,0.75,28.0,7,4.0,Southwest,2020-04-10 08:00:00
1424,1.0,1,1.0,1.0,1,1.0,9.0,1,9.0,0.0,1,0.0,0.0,0,0.0,7.0,1,7.0,Terrapin Springs,2020-04-10 08:00:00
2384,16.0,3,5.333333333333333,21.0,3,7.0,15.0,3,5.0,25.0,3,8.333333333333334,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 08:00:00
1904,53.0,12,4.416666666666667,92.0,12,7.666666666666668,46.0,12,3.8333333333333335,74.0,12,6.166666666666668,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-10 08:00:00
944,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 08:00:00
1185,35.0,8,4.375,48.0,8,6.0,42.0,8,5.25,51.0,8,6.375,1.0,1,1.0,49.0,8,6.125,Broadview,2020-04-10 09:00:00
1305,18.0,2,9.0,10.0,2,5.0,15.0,2,7.5,2.0,2,1.0,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-10 09:00:00
1665,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 09:00:00
825,44.0,7,6.2857142857142865,40.0,7,5.7142857142857135,60.0,7,8.571428571428571,52.0,7,7.428571428571429,0.0,1,0.0,31.0,7,4.428571428571429,Downtown,2020-04-10 09:00:00
2265,28.0,5,5.6,30.0,5,6.0,35.0,5,7.0,25.0,5,5.0,1.0,1,1.0,0.0,0,0.0,East Parton,2020-04-10 09:00:00
1785,21.0,6,3.5,28.0,6,4.666666666666667,40.0,6,6.666666666666668,31.0,6,5.166666666666667,0.0,2,0.0,0.0,0,0.0,Easton,2020-04-10 09:00:00
345,43.0,8,5.375,44.0,8,5.5,42.0,8,5.25,42.0,8,5.25,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-10 09:00:00
2145,13.0,2,6.5,20.0,2,10.0,16.0,2,8.0,20.0,2,10.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 09:00:00
465,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 09:00:00
225,12.0,3,4.0,14.0,3,4.666666666666667,9.0,3,3.0,18.0,3,6.0,1.0,1,1.0,22.0,3,7.333333333333332,Palace Hills,2020-04-10 09:00:00
1545,20.0,2,10.0,16.0,2,8.0,13.0,2,6.5,15.0,2,7.5,1.0,1,1.0,0.0,0,0.0,Peppermill,2020-04-10 09:00:00
585,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 09:00:00
1065,75.0,13,5.769230769230768,85.0,13,6.538461538461537,84.0,13,6.461538461538463,54.0,13,4.153846153846153,3.0,4,0.75,0.0,0,0.0,Scenic Vista,2020-04-10 09:00:00
2025,20.0,4,5.0,23.0,4,5.75,19.0,4,4.75,22.0,4,5.5,0.0,0,0.0,14.0,4,3.5,Southton,2020-04-10 09:00:00
705,7.0,2,3.5,12.0,2,6.0,12.0,2,6.0,16.0,2,8.0,0.0,1,0.0,16.0,2,8.0,Southwest,2020-04-10 09:00:00
1425,8.0,2,4.0,16.0,2,8.0,16.0,2,8.0,9.0,2,4.5,0.0,0,0.0,12.0,2,6.0,Terrapin Springs,2020-04-10 09:00:00
2385,9.0,1,9.0,4.0,1,4.0,10.0,1,10.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 09:00:00
1905,25.0,6,4.166666666666667,32.0,6,5.333333333333333,25.0,6,4.166666666666667,39.0,6,6.5,0.0,1,0.0,7.0,1,7.0,Weston,2020-04-10 09:00:00
945,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 09:00:00
1186,47.0,8,5.875,25.0,8,3.125,34.0,8,4.25,44.0,8,5.5,0.0,0,0.0,52.0,8,6.5,Broadview,2020-04-10 10:00:00
1306,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 10:00:00
1666,5.0,1,5.0,5.0,1,5.0,1.0,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 10:00:00
826,106.0,15,7.066666666666666,70.0,15,4.666666666666667,81.0,15,5.4,81.0,15,5.4,1.0,2,0.5,92.0,15,6.133333333333334,Downtown,2020-04-10 10:00:00
2266,28.0,3,9.333333333333334,21.0,3,7.0,18.0,3,6.0,16.0,3,5.333333333333333,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 10:00:00
1786,40.0,7,5.7142857142857135,55.0,7,7.857142857142858,44.0,7,6.2857142857142865,49.0,7,7.0,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-10 10:00:00
346,48.0,10,4.8,36.0,10,3.6,58.0,10,5.8,58.0,10,5.8,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-10 10:00:00
2146,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 10:00:00
466,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 10:00:00
226,6.0,3,2.0,30.0,3,10.0,12.0,3,4.0,17.0,3,5.666666666666668,0.0,1,0.0,19.0,3,6.333333333333332,Palace Hills,2020-04-10 10:00:00
1546,23.0,3,7.666666666666668,17.0,3,5.666666666666668,14.0,3,4.666666666666667,18.0,3,6.0,1.0,1,1.0,0.0,0,0.0,Peppermill,2020-04-10 10:00:00
586,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 10:00:00
1066,71.0,11,6.454545454545454,68.0,11,6.1818181818181825,47.0,11,4.2727272727272725,51.0,11,4.636363636363637,0.0,3,0.0,3.0,1,3.0,Scenic Vista,2020-04-10 10:00:00
2026,18.0,4,4.5,20.0,4,5.0,31.0,4,7.75,30.0,4,7.5,2.0,2,1.0,28.0,4,7.0,Southton,2020-04-10 10:00:00
706,21.0,3,7.0,6.0,3,2.0,29.0,3,9.666666666666666,10.0,3,3.333333333333333,0.0,0,0.0,13.0,3,4.333333333333333,Southwest,2020-04-10 10:00:00
1426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-10 10:00:00
2386,28.0,7,4.0,38.0,7,5.428571428571429,36.0,7,5.142857142857143,46.0,7,6.571428571428571,2.0,2,1.0,0.0,0,0.0,West Parton,2020-04-10 10:00:00
1906,72.0,13,5.538461538461538,80.0,13,6.153846153846153,53.0,13,4.076923076923077,81.0,13,6.230769230769232,0.0,1,0.0,0.0,0,0.0,Weston,2020-04-10 10:00:00
946,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 10:00:00
1187,37.0,5,7.4,35.0,5,7.0,21.0,5,4.2,31.0,5,6.2,0.0,0,0.0,29.0,5,5.8,Broadview,2020-04-10 11:00:00
1307,9.0,2,4.5,11.0,2,5.5,13.0,2,6.5,11.0,2,5.5,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-10 11:00:00
1667,16.0,2,8.0,19.0,2,9.5,7.0,2,3.5,15.0,2,7.5,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 11:00:00
827,39.0,7,5.571428571428571,32.0,7,4.571428571428571,33.0,7,4.714285714285714,25.0,7,3.571428571428572,0.0,2,0.0,49.0,7,7.0,Downtown,2020-04-10 11:00:00
2267,13.0,2,6.5,12.0,2,6.0,14.0,2,7.0,13.0,2,6.5,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 11:00:00
1787,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 11:00:00
347,36.0,6,6.0,36.0,6,6.0,21.0,6,3.5,42.0,6,7.0,0.0,2,0.0,0.0,0,0.0,Northwest,2020-04-10 11:00:00
2147,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 11:00:00
467,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 11:00:00
227,9.0,2,4.5,1.0,2,0.5,6.0,2,3.0,16.0,2,8.0,0.0,0,0.0,10.0,2,5.0,Palace Hills,2020-04-10 11:00:00
1547,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 11:00:00
587,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 11:00:00
1067,49.0,8,6.125,39.0,8,4.875,35.0,8,4.375,46.0,8,5.75,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-10 11:00:00
2027,62.0,9,6.888888888888888,33.0,9,3.6666666666666665,31.0,9,3.4444444444444446,41.0,9,4.5555555555555545,2.0,2,1.0,44.0,9,4.888888888888889,Southton,2020-04-10 11:00:00
707,16.0,3,5.333333333333333,20.0,3,6.666666666666668,26.0,3,8.666666666666666,23.0,3,7.666666666666668,1.0,3,0.3333333333333333,17.0,3,5.666666666666668,Southwest,2020-04-10 11:00:00
1427,19.0,4,4.75,28.0,4,7.0,30.0,4,7.5,31.0,4,7.75,0.0,1,0.0,8.0,4,2.0,Terrapin Springs,2020-04-10 11:00:00
2387,21.0,6,3.5,20.0,6,3.333333333333333,41.0,6,6.833333333333332,41.0,6,6.833333333333332,0.0,1,0.0,7.0,1,7.0,West Parton,2020-04-10 11:00:00
1907,50.0,9,5.5555555555555545,56.0,9,6.222222222222222,43.0,9,4.777777777777779,29.0,9,3.2222222222222223,1.0,1,1.0,0.0,1,0.0,Weston,2020-04-10 11:00:00
947,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 11:00:00
1188,45.0,8,5.625,46.0,8,5.75,44.0,8,5.5,46.0,8,5.75,0.0,0,0.0,31.0,8,3.875,Broadview,2020-04-10 12:00:00
1308,24.0,4,6.0,25.0,4,6.25,20.0,4,5.0,14.0,4,3.5,1.0,2,0.5,0.0,0,0.0,Chapparal,2020-04-10 12:00:00
1668,9.0,1,9.0,9.0,1,9.0,8.0,1,8.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 12:00:00
828,63.0,13,4.846153846153847,101.0,13,7.769230769230768,73.0,13,5.615384615384616,57.0,13,4.384615384615385,1.0,3,0.3333333333333333,70.0,13,5.384615384615384,Downtown,2020-04-10 12:00:00
2268,14.0,4,3.5,22.0,4,5.5,27.0,4,6.75,22.0,4,5.5,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 12:00:00
1788,29.0,4,7.25,13.0,4,3.25,28.0,4,7.0,18.0,4,4.5,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 12:00:00
348,52.0,11,4.727272727272728,72.0,11,6.545454545454546,43.0,11,3.9090909090909087,56.0,11,5.090909090909091,0.0,0,0.0,2.0,1,2.0,Northwest,2020-04-10 12:00:00
2148,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 12:00:00
468,37663.0,3902,9.652229625832906,37752.0,3902,9.675038441824707,37665.0,3902,9.652742183495644,27090.0,3902,6.942593541773451,19081.0,3831,4.980683894544505,27049.0,3902,6.93208610968734,Old Town,2020-04-10 12:00:00
228,22.0,5,4.4,14.0,5,2.8,27.0,5,5.4,33.0,5,6.6,1.0,1,1.0,37.0,5,7.4,Palace Hills,2020-04-10 12:00:00
1548,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 12:00:00
588,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 12:00:00
1068,99.0,18,5.5,85.0,18,4.722222222222221,88.0,18,4.888888888888889,103.0,18,5.722222222222222,1.0,5,0.2,0.0,0,0.0,Scenic Vista,2020-04-10 12:00:00
2028,5.0,1,5.0,7.0,1,7.0,1.0,1,1.0,1.0,1,1.0,0.0,0,0.0,9.0,1,9.0,Southton,2020-04-10 12:00:00
708,38.0,7,5.428571428571429,39.0,7,5.571428571428571,35.0,7,5.0,49.0,7,7.0,0.0,0,0.0,41.0,7,5.857142857142858,Southwest,2020-04-10 12:00:00
1428,21.0,6,3.5,31.0,6,5.166666666666667,34.0,6,5.666666666666668,24.0,6,4.0,2.0,3,0.6666666666666666,33.0,6,5.5,Terrapin Springs,2020-04-10 12:00:00
2388,24.0,5,4.8,29.0,5,5.8,19.0,5,3.8,23.0,5,4.6,1.0,1,1.0,0.0,0,0.0,West Parton,2020-04-10 12:00:00
1908,63.0,14,4.5,69.0,14,4.928571428571429,76.0,14,5.428571428571429,70.0,14,5.0,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-10 12:00:00
948,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 12:00:00
1189,58.0,9,6.4444444444444455,70.0,9,7.777777777777778,47.0,9,5.222222222222221,52.0,9,5.777777777777778,3.0,5,0.6,59.0,9,6.5555555555555545,Broadview,2020-04-10 13:00:00
1309,6.0,1,6.0,3.0,1,3.0,2.0,1,2.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 13:00:00
1669,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 13:00:00
829,41.0,7,5.857142857142858,37.0,7,5.285714285714286,33.0,7,4.714285714285714,39.0,7,5.571428571428571,1.0,1,1.0,40.0,7,5.7142857142857135,Downtown,2020-04-10 13:00:00
2269,10.0,2,5.0,18.0,2,9.0,19.0,2,9.5,18.0,2,9.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 13:00:00
1789,8.0,4,2.0,18.0,4,4.5,8.0,4,2.0,17.0,4,4.25,0.0,1,0.0,0.0,1,0.0,Easton,2020-04-10 13:00:00
349,45.0,8,5.625,38.0,8,4.75,53.0,8,6.625,60.0,8,7.5,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-10 13:00:00
2149,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 13:00:00
469,64.0,10,6.4,60.0,10,6.0,56.0,10,5.6,54.0,10,5.4,0.0,1,0.0,57.0,10,5.7,Old Town,2020-04-10 13:00:00
229,7.0,1,7.0,10.0,1,10.0,6.0,1,6.0,10.0,1,10.0,0.0,0,0.0,9.0,1,9.0,Palace Hills,2020-04-10 13:00:00
1549,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 13:00:00
589,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 13:00:00
1069,29.0,6,4.833333333333333,21.0,6,3.5,41.0,6,6.833333333333332,43.0,6,7.166666666666668,0.0,1,0.0,0.0,0,0.0,Scenic Vista,2020-04-10 13:00:00
2029,9.0,1,9.0,2.0,1,2.0,6.0,1,6.0,2.0,1,2.0,0.0,0,0.0,0.0,1,0.0,Southton,2020-04-10 13:00:00
709,22.0,4,5.5,16.0,4,4.0,27.0,4,6.75,28.0,4,7.0,0.0,1,0.0,13.0,4,3.25,Southwest,2020-04-10 13:00:00
1429,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-10 13:00:00
2389,19.0,5,3.8,34.0,5,6.8,37.0,5,7.4,32.0,5,6.4,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-10 13:00:00
1909,89.0,17,5.235294117647058,91.0,17,5.352941176470588,110.0,17,6.470588235294117,97.0,17,5.705882352941178,2.0,3,0.6666666666666666,0.0,0,0.0,Weston,2020-04-10 13:00:00
949,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 13:00:00
1190,72.0,12,6.0,74.0,12,6.166666666666668,67.0,12,5.583333333333332,50.0,12,4.166666666666667,1.0,3,0.3333333333333333,79.0,12,6.583333333333332,Broadview,2020-04-10 14:00:00
1310,11.0,2,5.5,20.0,2,10.0,12.0,2,6.0,16.0,2,8.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 14:00:00
1670,11.0,3,3.6666666666666665,19.0,3,6.333333333333332,15.0,3,5.0,24.0,3,8.0,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-10 14:00:00
830,79.0,13,6.0769230769230775,65.0,13,5.0,59.0,13,4.538461538461538,63.0,13,4.846153846153847,1.0,3,0.3333333333333333,60.0,13,4.615384615384615,Downtown,2020-04-10 14:00:00
2270,40.0,6,6.666666666666668,20.0,6,3.333333333333333,37.0,6,6.166666666666668,31.0,6,5.166666666666667,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-10 14:00:00
1790,32.0,8,4.0,27.0,8,3.375,40.0,8,5.0,33.0,8,4.125,1.0,2,0.5,0.0,0,0.0,Easton,2020-04-10 14:00:00
350,46.0,7,6.571428571428571,30.0,7,4.285714285714286,32.0,7,4.571428571428571,56.0,7,8.0,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-10 14:00:00
2150,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 14:00:00
470,55.0,9,6.111111111111112,56.0,9,6.222222222222222,52.0,9,5.777777777777778,54.0,9,6.0,0.0,1,0.0,59.0,9,6.5555555555555545,Old Town,2020-04-10 14:00:00
230,10.0,1,10.0,10.0,1,10.0,3.0,1,3.0,2.0,1,2.0,0.0,0,0.0,3.0,1,3.0,Palace Hills,2020-04-10 14:00:00
1550,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 14:00:00
590,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 14:00:00
